Best after 1999 steps

   > Averages:
   > Pre: 0.47536722835830614 Fit: 0.09073204824976938 Act: 9.706011218386143 Tss: 1349.7558139534883 Num: 516 Size: 472
     - .#0000#0#.###01000.1110#111-W : [Fi: 0,16] [Ex: 00004,0] [Pr: 0,43] [PE: 0,22] [AS: 002,2] [Ti: 01788] [Nu: 001] [Pa: 001]
     - .0##01#00.#000####.10101#11-S : [Fi: 0,15] [Ex: 00009,0] [Pr: 1,00] [PE: 0,00] [AS: 004,4] [Ti: 01965] [Nu: 001] [Pa: 001]
     - .00000##0.00000###.1#00#11#-S : [Fi: 0,15] [Ex: 00002,0] [Pr: 0,01] [PE: 0,00] [AS: 001,5] [Ti: 00130] [Nu: 002] [Pa: 001]
     - .1###0000.#0##0011.1#10#110-N : [Fi: 0,15] [Ex: 00002,0] [Pr: 1,00] [PE: 0,00] [AS: 001,5] [Ti: 01599] [Nu: 001] [Pa: 001]
     - .#000110#.#1#0###0.101##011-E : [Fi: 0,15] [Ex: 00002,0] [Pr: 1,00] [PE: 0,00] [AS: 001,5] [Ti: 01447] [Nu: 001] [Pa: 001]
     - .0000#00#.####0#00.1#111111-E : [Fi: 0,15] [Ex: 00002,0] [Pr: 0,18] [PE: 0,00] [AS: 015,5] [Ti: 01738] [Nu: 001] [Pa: 001]
     - .#000#000.#1#00000.11101###-E : [Fi: 0,14] [Ex: 00003,0] [Pr: 1,00] [PE: 0,00] [AS: 003,0] [Ti: 01997] [Nu: 001] [Pa: 001]
     - .#0#0#010.#0###0##.1#10#010-W : [Fi: 0,14] [Ex: 00002,0] [Pr: 1,00] [PE: 0,00] [AS: 002,5] [Ti: 01982] [Nu: 001] [Pa: 001]
     - .00000000.00##0#11.####1#1#-N : [Fi: 0,14] [Ex: 00001,0] [Pr: 0,35] [PE: 0,00] [AS: 008,0] [Ti: 01951] [Nu: 001] [Pa: 001]
     - .00000000.##0#00##.10#1##11-W : [Fi: 0,14] [Ex: 00017,0] [Pr: 0,28] [PE: 0,09] [AS: 014,5] [Ti: 01962] [Nu: 002] [Pa: 001]
     - .#0#00000.1#0#0##0.1##0##1#-N : [Fi: 0,14] [Ex: 00007,0] [Pr: 0,50] [PE: 0,16] [AS: 011,6] [Ti: 01993] [Nu: 001] [Pa: 001]
     - .1#000000.0#0000#0.###0##1#-W : [Fi: 0,13] [Ex: 00001,0] [Pr: 1,00] [PE: 0,00] [AS: 001,0] [Ti: 01996] [Nu: 002] [Pa: 001]
     - .#0#0##00.#0##0010.1011###0-S : [Fi: 0,13] [Ex: 00002,0] [Pr: 0,01] [PE: 0,00] [AS: 002,0] [Ti: 00069] [Nu: 002] [Pa: 001]
     - .000#00#1.000010##.#####01#-N : [Fi: 0,13] [Ex: 00002,0] [Pr: 1,00] [PE: 0,00] [AS: 002,0] [Ti: 01639] [Nu: 001] [Pa: 001]
     - .#00#0#0#.#0#0#0##.1##01#10-N : [Fi: 0,13] [Ex: 00006,0] [Pr: 0,25] [PE: 0,05] [AS: 014,2] [Ti: 01981] [Nu: 001] [Pa: 001]
     - .0#0#00##.#0#0###1.101#10##-E : [Fi: 0,13] [Ex: 00005,0] [Pr: 0,03] [PE: 0,01] [AS: 004,8] [Ti: 00712] [Nu: 001] [Pa: 001]
     - .#0#0#000.00#0#000.#1#01###-S : [Fi: 0,13] [Ex: 00009,0] [Pr: 0,40] [PE: 0,23] [AS: 012,6] [Ti: 01903] [Nu: 001] [Pa: 001]
     - .00000000.0####0#0.##1#1###-N : [Fi: 0,13] [Ex: 00006,0] [Pr: 0,25] [PE: 0,05] [AS: 014,2] [Ti: 01981] [Nu: 001] [Pa: 001]
     - .##00####.110#0000.11101#11-N : [Fi: 0,13] [Ex: 00012,0] [Pr: 0,22] [PE: 0,13] [AS: 011,2] [Ti: 01973] [Nu: 003] [Pa: 001]
     - .00000000.#00##00#.##1##010-S : [Fi: 0,12] [Ex: 00005,0] [Pr: 0,39] [PE: 0,09] [AS: 007,6] [Ti: 01903] [Nu: 002] [Pa: 001]
     - .00000000.00#010##.##1##01#-N : [Fi: 0,12] [Ex: 00004,0] [Pr: 0,25] [PE: 0,01] [AS: 008,0] [Ti: 01639] [Nu: 001] [Pa: 001]
     - .00000000.1##01###.1010#110-N : [Fi: 0,12] [Ex: 00001,0] [Pr: 0,08] [PE: 0,00] [AS: 003,0] [Ti: 00675] [Nu: 001] [Pa: 001]
     - .00000000.#0######.#01#1#11-N : [Fi: 0,12] [Ex: 00004,0] [Pr: 0,22] [PE: 0,02] [AS: 013,2] [Ti: 01970] [Nu: 001] [Pa: 001]
     - .1#0##0#0.#####0##.#0111#1#-N : [Fi: 0,12] [Ex: 00002,0] [Pr: 1,00] [PE: 0,00] [AS: 008,5] [Ti: 01983] [Nu: 001] [Pa: 001]
     - .0000#000.00#00#00.10#01##0-W : [Fi: 0,12] [Ex: 00001,0] [Pr: 0,29] [PE: 0,00] [AS: 001,0] [Ti: 01281] [Nu: 001] [Pa: 001]
     - .00000000.0#0#0#00.1###111#-E : [Fi: 0,12] [Ex: 00010,0] [Pr: 0,21] [PE: 0,03] [AS: 014,9] [Ti: 01793] [Nu: 002] [Pa: 001]
     - .0000000#.1#0##0##.1#1#1##1-S : [Fi: 0,11] [Ex: 00018,0] [Pr: 0,10] [PE: 0,05] [AS: 010,0] [Ti: 01961] [Nu: 001] [Pa: 001]
     - .00000000.#1#0###0.101##011-E : [Fi: 0,11] [Ex: 00001,0] [Pr: 0,24] [PE: 0,00] [AS: 004,0] [Ti: 01708] [Nu: 001] [Pa: 001]
     - .000#00##.#0#0#0##.1#101#10-W : [Fi: 0,11] [Ex: 00004,0] [Pr: 0,62] [PE: 0,25] [AS: 002,2] [Ti: 01982] [Nu: 001] [Pa: 001]
     - .00000###.10###0#0.11#01#1#-E : [Fi: 0,11] [Ex: 00007,0] [Pr: 0,05] [PE: 0,03] [AS: 007,1] [Ti: 01661] [Nu: 001] [Pa: 001]
     - .0000#000.#0001###.#0101#11-W : [Fi: 0,11] [Ex: 00003,0] [Pr: 0,35] [PE: 0,15] [AS: 006,7] [Ti: 01798] [Nu: 001] [Pa: 001]
     - .00000#00.#00###11.1#101###-E : [Fi: 0,11] [Ex: 00001,0] [Pr: 0,32] [PE: 0,00] [AS: 003,0] [Ti: 01799] [Nu: 001] [Pa: 001]
     - .00000000.10101###.1##01#1#-S : [Fi: 0,11] [Ex: 00001,0] [Pr: 0,30] [PE: 0,00] [AS: 004,0] [Ti: 01577] [Nu: 001] [Pa: 001]
     - .10#00##0.#0#01#00.1#11#01#-N : [Fi: 0,11] [Ex: 00002,0] [Pr: 1,00] [PE: 0,00] [AS: 005,5] [Ti: 01507] [Nu: 001] [Pa: 001]
     - .10#0000#.0####01#.#01#111#-N : [Fi: 0,11] [Ex: 00028,0] [Pr: 1,00] [PE: 0,00] [AS: 014,2] [Ti: 01944] [Nu: 003] [Pa: 001]
     - .#000#0##.1111100#.#110#111-W : [Fi: 0,11] [Ex: 00001,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00006] [Nu: 001] [Pa: 001]
     - .00000###.1##1100#.11101111-S : [Fi: 0,11] [Ex: 00001,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00011] [Nu: 001] [Pa: 001]
     - .0##00#00.#01#1#00.1110#111-W : [Fi: 0,11] [Ex: 00001,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00011] [Nu: 001] [Pa: 001]
     - .#0000#00.10#0#011.10#01010-E : [Fi: 0,11] [Ex: 00001,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00015] [Nu: 001] [Pa: 001]
     - .000#0##0.1#000011.10##10##-S : [Fi: 0,11] [Ex: 00001,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00015] [Nu: 001] [Pa: 001]
     - .000#00#0.1100#01#.##11111#-S : [Fi: 0,11] [Ex: 00001,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00030] [Nu: 001] [Pa: 001]
     - .##0#000#.10#0####.#000##11-N : [Fi: 0,11] [Ex: 00001,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00038] [Nu: 001] [Pa: 001]
     - .000#0000.##10#010.#00#1#10-E : [Fi: 0,11] [Ex: 00001,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00039] [Nu: 001] [Pa: 001]
     - .00###0##.000#00##.#11#0010-E : [Fi: 0,11] [Ex: 00001,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00041] [Nu: 001] [Pa: 001]
     - .##00#000.#011#000.11100#10-N : [Fi: 0,11] [Ex: 00001,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00043] [Nu: 001] [Pa: 001]
     - .0#0#0000.00100#10.1#100010-N : [Fi: 0,11] [Ex: 00001,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00044] [Nu: 001] [Pa: 001]
     - .00#0#0#0.110#0#00.111010#0-N : [Fi: 0,11] [Ex: 00001,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00046] [Nu: 001] [Pa: 001]
     - .0##00#0#.##100###.111###11-E : [Fi: 0,11] [Ex: 00001,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00060] [Nu: 001] [Pa: 001]
     - .##000#0#.0##0##1#.111##111-S : [Fi: 0,11] [Ex: 00001,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00096] [Nu: 001] [Pa: 001]
     - .00##0000.0#0#1#0#.#0#0###1-S : [Fi: 0,11] [Ex: 00001,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00065] [Nu: 001] [Pa: 001]
